oldcode,_type_,_freq_,pctsch14_1960,pctsch5_34_1960,pct_hsormore_25plus_1960,pop14_17_1960,pop5_34_1960,pop25plus_1960,povrate60
48017,0,1,93.3,.5495977,57.3,54427,418628,533056,10.35979
48018,0,1,93.1,.5671697,49,5914,38172,46785,13.15075
48019,0,1,95.2,.6884578,48.9,1296,9331,11075,19.44416
48020,0,1,93.5,.5204878,43.8,942,6150,7261,15.8359
48021,0,1,93.1,.6180839,43.9,3242,17640,24302,20.95056
48022,0,1,97.1,.5786017,52.3,737,4720,6300,13.00202
48023,0,1,94.1,.6260583,47,1140,6969,9321,14.20858
48024,0,1,94.6,.5679703,43.3,1856,11608,13967,21.17145
48025,0,1,96.1,.5854766,42.2,949,5949,8832,24.69871
48026,0,1,92,.5862299,38.3,531,2992,3884,21.29507
48027,0,1,89.5,.5002203,47.2,19314,154324,173243,16.56083
48028,0,1,94.3,.626569,45.8,190,956,1935,25.26278
48029,0,1,94.2,.5823839,47.3,3332,22207,29554,16.41869
48030,0,1,97.4,.5742019,40.3,355,2318,2874,14.14707
48031,0,1,93,.5629475,49.2,10749,81004,92087,13.39963
48032,0,1,93,.5448745,53.9,16689,126007,154440,14.80772
48033,0,1,94.4,.6257317,39.7,1413,8029,9782,26.21588
48034,0,1,93.3,.571979,51.3,3743,25174,30122,15.13017
48035,0,1,92.9,.6121751,41.3,238,1462,1975,22.56098
48036,0,1,96.4,.5979806,50.9,2562,18718,24449,15.81597
48037,0,1,95.5,.6232216,47.7,4782,30997,39651,18.08734
48038,0,1,94.9,.7013276,62.7,1701,16647,15066,12.73719
48039,0,1,89.9,.5795217,40.2,10844,67535,76823,23.58295
49001,0,1,79.4,.5707495,22.3,1286,7152,8375,52.34815
49002,0,1,82.8,.4956953,29.7,2058,14519,19884,27.37157
49003,0,1,82.4,.573876,17.9,2699,14768,14018,42.87262
49004,0,1,74.3,.5294872,19.3,1288,7020,7984,54.8876
49005,0,1,84,.4893019,34.1,1728,13881,15729,15.27611
49006,0,1,82.8,.5119913,38.6,6631,48452,62899,24.15261
49007,0,1,80,.5751687,14.6,691,3705,4198,52.82972
49008,0,1,77.5,.5357086,17.1,1171,6287,5447,63.61501
49009,0,1,87.1,.5947532,23.7,578,2897,3978,46.59602
49010,0,1,80.3,.5812359,21.4,5232,29322,31924,43.15839
49011,0,1,82.8,.6284404,26.9,615,3924,4147,55.71355
49012,0,1,78.6,.5206107,20.5,678,3930,4405,57.36861
49013,0,1,84.6,.5400225,29.3,2670,16016,18645,45.24145
49014,0,1,82.5,.5411155,21.9,952,5594,6285,50.84746
49015,0,1,87.2,.483826,34.9,2394,18641,21721,9.933592
49016,0,1,78.5,.5179228,19.7,716,4352,5104,51.98434
49017,0,1,84.9,.5312037,37.7,5292,33778,45376,26.69057
49018,0,1,74.4,.4561651,32,1266,9205,9600,34.4421
49019,0,1,80,.5113208,30,1320,9010,9889,36.69223
49020,0,1,84.3,.5106103,39.8,17105,122663,135308,23.54992
49021,0,1,83.9,.5034555,28.7,1214,7669,12504,41.77532
49022,0,1,68,.5250925,13.8,1864,10541,9583,56.3735
49023,0,1,76.6,.5499493,19.6,5290,32543,28829,38.78633
49024,0,1,79.1,.586257,19.8,6529,36455,33676,50.34857
49025,0,1,84.7,.5464081,36,4294,27743,37522,24.23911
49026,0,1,83.2,.449506,31.1,2278,17408,22107,20.4835
49027,0,1,79.3,.4746889,26.5,1787,11892,12871,33.12574
49028,0,1,82.4,.5456182,31.6,5143,32213,37069,39.68028
49029,0,1,78.9,.5101554,30.4,1640,10487,12205,30.67045
49030,0,1,73.5,.5503663,19.9,3726,20748,18323,51.92487
49031,0,1,83.7,.5923072,36.7,3534,27636,29341,29.73084
49032,0,1,85.3,.5526676,25.9,949,5117,6572,50.82694
49033,0,1,77.9,.494596,20.7,599,3886,4641,41.9189
49034,0,1,80.4,.5489092,21.1,2232,12789,12598,47.41753
49035,0,1,87.5,.5156102,38.5,3724,28539,41371,19.50924
49036,0,1,78.3,.5298891,20.7,615,3697,4463,53.96785
49037,0,1,69.6,.4639626,29.7,566,3427,3771,32.75936
49038,0,1,90.7,.5689189,24.5,803,4440,5786,47.03561
49039,0,1,84.5,.5429811,25.7,2234,12901,14159,49.52631
49040,0,1,77.1,.4999579,25,1858,11885,12084,29.81691
49041,0,1,83.5,.578946,26.4,6687,37665,40405,44.04916
49042,0,1,82.1,.5589326,28.3,2184,12404,14030,44.57553
49043,0,1,84.8,.525996,25.9,758,4443,6351,41.8886
49044,0,1,73.3,.4817956,20.6,1189,6839,9025,46.72791
49045,0,1,79.1,.4905023,22.2,1153,7107,8883,58.06343
49046,0,1,75.4,.5209645,31.1,1304,6511,8712,42.96217
49047,0,1,81.6,.5570588,27.3,675,3400,4372,49.69712
49048,0,1,85.3,.5213774,29.2,690,4327,5776,40.09452
49049,0,1,86.2,.5959316,26.1,1346,8652,9648,46.3832
49050,0,1,73.3,.5065399,25.6,3129,19572,19907,41.16393
49051,0,1,66.6,.5414115,15.1,1295,6858,6610,63.75
49052,0,1,81.8,.4987565,35.5,1359,8846,10694,27.56387
49053,0,1,74.6,.5,21,357,1916,2430,45.64711
49054,0,1,86.7,.5004175,38.3,4701,35928,43371,20
49055,0,1,76.8,.5486609,19.3,3263,18968,15702,39.37771
50001,0,1,94.8,.5685803,27.5,501,2909,4569,36.33458
50002,0,1,88.3,.6213201,39.1,1237,7439,9745,27.74148
50003,0,1,92.1,.5936249,33.6,2498,14745,19098,26.81728
50004,0,1,93.2,.6407274,32.3,907,4729,6960,33.70354
50005,0,1,92,.5515839,43.5,7948,59980,63189,12.86359
50006,0,1,92.3,.5744373,34.7,1015,6220,7802,28.53444
50007,0,1,96.2,.6247271,30.3,722,3664,5432,36.96456
50008,0,1,89.5,.5368069,36.2,1462,10460,11284,14.18723
50009,0,1,87.9,.5542319,35.9,3380,20901,23847,23.51452
50010,0,1,92.5,.5916154,31.6,2380,13644,17279,30.06562
50011,0,1,92.8,.5639494,40.8,2465,15567,20951,21.39452
50012,0,1,90.7,.6006516,32.7,1287,7367,8807,33.13854
50013,0,1,92.3,.5776194,59.6,11926,111525,113674,12.61715
50014,0,1,90.3,.5274503,32.9,4010,27741,35978,17.19859
50015,0,1,94.1,.5918179,36.2,1547,8653,11831,21.89171
50016,0,1,94.9,.627862,40.9,2991,19130,25523,20.2761
50017,0,1,93.4,.6266543,34,1894,11863,14289,29.62545
50018,0,1,94,.5995498,45.4,3740,26208,32037,15.47518
50019,0,1,83.5,.5947802,37.2,230,1456,1946,32.26683
50020,0,1,91.7,.5565597,38.9,4660,33416,41286,15.80423
50021,0,1,93.7,.6734255,30.2,641,3255,4126,32.63786
50022,0,1,91.5,.5890338,40,2995,20627,22990,29.69504
50023,0,1,92.6,.5519551,39.8,1668,11048,14683,19.92227
50024,0,1,94.4,.5593907,37,949,6171,9249,18.93612
50025,0,1,91.8,.5757007,43,1322,8527,10614,32.76756
50026,0,1,97.9,.7339181,35,579,3078,4691,24.81898
50027,0,1,90.1,.5862391,33.4,1171,6424,8561,33.47414
50028,0,1,90,.5602755,40.4,3349,21634,28736,14.61332
50029,0,1,90.9,.6024194,34.1,1326,7440,9932,27.73905
50030,0,1,90.5,.5221574,36.2,6012,45944,54865,8.426527
50031,0,1,93.9,.5967525,33.2,1310,8191,9762,21.44614
50032,0,1,95.1,.5945987,45.9,4586,32807,39897,15.95706
50033,0,1,90.6,.5292079,42,1271,8080,9592,27.7553
50034,0,1,92.6,.6012053,34.4,1502,8794,10627,30.53323
50035,0,1,97.5,.5669374,31.6,1481,9479,12765,22.39453
50036,0,1,93.1,.5535682,38.4,4786,33490,41306,12.834
50037,0,1,91.3,.5542886,33.2,6134,40957,47230,18.4826
50038,0,1,92.8,.6141253,35.2,2537,14598,19576,24.38855
50039,0,1,94.2,.6044499,32.4,546,3236,5244,26.89276
50040,,,,,,,,,9.819432
50041,0,1,92.4,.5343528,43.8,54562,460894,592906,24.19574
50042,0,1,90.3,.5929822,36.2,2357,13594,17414,28.89503
50043,0,1,93.1,.6238303,28.4,2023,10793,13690,21.39711
50044,0,1,95.7,.5752739,45.9,1466,9585,12174,12.16092
50045,0,1,93.7,.5675988,43.1,6658,49350,50613,7.80101
50046,0,1,91.6,.5752173,45.1,2250,18061,20228,28.97404
50047,0,1,94.7,.5810038,32.7,568,3148,3949,22.82106
50048,0,1,92.1,.6216977,37.7,1452,10296,11889,24.86829
50049,0,1,96.8,.6291283,36,1884,10416,14288,22.30639
50050,0,1,93.2,.6131928,37.8,2533,17267,19387,33.44212
50051,0,1,94.5,.6339363,28.2,995,5805,8406,9.947258
50052,0,1,87.8,.5279048,40.5,8236,65150,76906,32.56067
50053,0,1,91.1,.58675,38,1333,7683,9894,12.69858
50054,0,1,91.9,.5393231,45.7,6689,52590,61464,30.63087
50055,0,1,96.2,.6417586,33,1252,6437,7993,20.55548
50056,0,1,95.7,.5734694,43.5,1952,13230,15426,25.28483
50057,0,1,92.8,.5858945,35.3,2586,15455,20318,35.35258
50058,0,1,94.4,.6757406,31.2,712,3747,5607,34.41085
50059,0,1,92.4,.5884056,27.6,2705,14852,19041,11.67232
50060,0,1,94.3,.5607776,37.5,5092,36831,49792,35.68075
50061,0,1,94.4,.6250154,28.7,1356,8139,9090,27.83715
50062,0,1,92.6,.5807189,30.8,1704,9626,13560,32.54535
50063,0,1,88.8,.5924948,29.7,1865,10606,14846,29.69843
50064,0,1,96,.6702997,39.8,622,3670,5615,16.36624
50065,0,1,90.4,.5848111,45.6,3312,23346,29064,28.81175
50066,0,1,94.2,.6320019,36,818,4231,5983,11.37862
50067,0,1,92.5,.53125,37.1,2835,21472,24155,7.90134
50068,0,1,94.1,.565088,51.8,10098,75951,82966,22.57205
50069,0,1,92.6,.5740909,35.1,2435,14327,20990,32.60632
50070,0,1,90.2,.5469479,31.9,941,5357,8149,11.39709
50071,0,1,93.3,.5632536,44,6279,48598,59606,15.42452
50072,0,1,92.3,.5582492,40,3886,27554,30584,
51001,0,1,90.3,.6906936,59.5,1155,11390,10280,18.09366
51002,0,1,95.7,.6220572,46.5,1032,5522,6182,23.13265
51003,0,1,82.7,.4570823,47.4,371,2831,3098,11.77966
51004,0,1,93.4,.5526047,49,950,6853,8222,15.45315
51005,0,1,92.6,.5885435,51.7,461,2863,3509,17.92049
51006,0,1,93.9,.5393752,42.3,299,2273,2474,21.4805
51007,0,1,85.4,.4887998,46.8,1795,13214,12928,22.85802
51008,0,1,91.6,.5726776,45,920,5490,6469,22.73797
51009,0,1,91.6,.5577592,45.6,396,2874,3563,16.15721
51010,0,1,96.9,.539529,47.5,352,2378,3078,18.8885
51011,0,1,90,.4956006,57.4,3491,29663,31580,11.25626
51012,0,1,96.1,.6533117,45.8,742,4318,4502,23.89997
51013,0,1,92.4,.5371763,59.4,2790,24599,26023,10.69133
51014,0,1,98.4,.5281602,47.7,247,1598,2234,19.66475
51015,0,1,95.6,.5588697,54.2,1218,8281,8615,16.11489
51016,0,1,92.3,.5771319,45,561,3131,4044,21.58294
51017,0,1,93.1,.607129,46.2,1228,7743,11382,17.13211
51018,0,1,100,.4939057,54.8,229,1887,1966,14.09236
51019,0,1,93.4,.5594585,44.4,1200,8199,9951,11.30223
51020,0,1,0,.5204719,55.3,188,1441,1657,14.10013
51021,0,1,94.3,.5449284,48.2,539,3283,4181,14.84044
51022,0,1,83.1,.4710433,53.3,673,4524,4364,17.28771
51023,0,1,89.3,.4890313,50.7,492,4057,3963,11.69195
51024,,,,,,,,,
